"zone_id","datum","uur","max_availability","avg_availability"
51937,2024-08-24,12,1,1
51937,2024-08-24,13,1,1
51937,2024-08-24,14,1,1
51937,2024-08-24,15,1,1
51937,2024-08-24,16,1,1
51937,2024-08-25,1,1,1
51937,2024-08-25,2,1,1
51937,2024-08-25,3,1,1
51937,2024-08-25,4,1,1
51937,2024-08-25,5,1,1
51937,2024-08-25,6,1,1
51937,2024-08-25,7,1,1
51937,2024-08-25,8,1,1
51937,2024-08-25,9,1,1
51937,2024-08-25,10,1,1
51937,2024-08-25,11,1,1
51937,2024-08-25,12,1,1
51937,2024-08-25,13,1,1
51937,2024-08-25,14,1,1
51937,2024-08-25,18,1,1
51937,2024-08-25,19,1,1
51937,2024-08-25,20,1,1
51937,2024-08-26,12,1,1
51937,2024-08-26,13,1,1
51937,2024-08-26,14,1,1
51937,2024-08-26,15,1,1
51937,2024-08-26,16,1,1
51937,2024-08-26,17,1,1
51937,2024-08-26,19,1,1
51937,2024-08-26,20,1,1
51937,2024-08-26,21,1,1
51937,2024-08-26,22,1,1
51937,2024-08-26,23,1,1
51937,2024-08-27,0,1,1
51937,2024-08-27,1,1,1
51937,2024-08-27,2,1,1
51937,2024-08-27,3,1,1
51937,2024-08-27,4,1,1
51937,2024-08-27,5,1,1
51937,2024-08-27,6,1,1
51937,2024-08-27,16,1,1
51937,2024-08-27,17,1,1
51937,2024-08-27,18,1,1
51937,2024-08-27,19,1,1
51937,2024-08-27,20,1,1
51937,2024-08-27,21,1,1
51937,2024-08-27,22,1,1
51937,2024-08-27,23,1,1
51937,2024-08-28,0,2,2
51937,2024-08-28,1,2,2
51937,2024-08-28,2,2,2
51937,2024-08-28,3,2,2
51937,2024-08-28,4,2,2
51937,2024-08-28,5,2,2
51937,2024-08-28,6,2,2
51937,2024-08-28,7,2,2
51937,2024-08-28,8,2,2
51937,2024-08-28,9,2,2
51937,2024-08-28,10,1,1
51937,2024-08-28,11,1,1
51937,2024-08-28,14,1,1
51937,2024-08-28,15,2,2
51937,2024-08-28,16,2,2
51937,2024-08-28,17,2,2
51937,2024-08-28,18,2,2
51937,2024-08-28,19,1,1
51937,2024-08-28,20,1,1
51937,2024-08-28,21,2,2
51937,2024-08-28,22,1,1
51937,2024-08-28,23,1,1
51937,2024-08-29,0,1,1
51937,2024-08-29,1,1,1
51937,2024-08-29,2,1,1
51937,2024-08-29,3,1,1
51937,2024-08-29,4,1,1
51937,2024-08-29,5,1,1
51937,2024-08-29,6,1,1
51937,2024-08-29,7,1,1
51937,2024-08-29,8,1,1
51937,2024-08-29,9,1,1
51937,2024-08-29,10,1,1
51937,2024-08-29,11,1,1
51937,2024-08-29,12,1,1
51937,2024-08-29,13,1,1
51937,2024-08-29,14,1,1
51937,2024-08-29,15,2,2
51937,2024-08-29,16,2,2
51937,2024-08-29,17,1,1
51937,2024-08-29,18,1,1
51937,2024-08-29,19,1,1
51937,2024-08-29,20,1,1
51937,2024-08-29,21,1,1
51937,2024-08-29,22,1,1
51938,2024-08-05,0,3,3
51938,2024-08-05,1,3,3
51938,2024-08-05,2,3,3
51938,2024-08-05,3,3,3
51938,2024-08-05,4,3,3
51938,2024-08-05,5,3,3
51938,2024-08-05,6,3,3
51938,2024-08-05,7,2,2
51938,2024-08-05,8,2,2
51938,2024-08-05,9,2,2
51938,2024-08-05,10,2,2
51938,2024-08-05,11,2,2
51938,2024-08-05,12,2,2
51938,2024-08-05,13,2,2
51938,2024-08-05,14,3,3
51938,2024-08-05,15,3,3
51938,2024-08-05,16,4,4
51938,2024-08-05,17,7,7
51938,2024-08-05,18,7,7
51938,2024-08-05,19,7,7
51938,2024-08-05,20,6,6
51938,2024-08-05,21,5,5
51938,2024-08-05,22,5,5
51938,2024-08-05,23,5,5
51938,2024-08-06,0,5,5
51938,2024-08-06,1,5,5
51938,2024-08-06,2,5,5
51938,2024-08-06,3,5,5
51938,2024-08-06,4,5,5
51938,2024-08-06,5,5,5
51938,2024-08-06,6,6,6
51938,2024-08-06,7,6,6
51938,2024-08-06,8,5,5
51938,2024-08-06,9,5,5
51938,2024-08-06,10,6,6
51938,2024-08-06,11,6,6
51938,2024-08-06,12,2,2
51938,2024-08-06,13,2,2
51938,2024-08-06,14,3,3
51938,2024-08-06,15,3,3
51938,2024-08-06,16,3,3
51938,2024-08-06,17,3,3
51938,2024-08-06,18,3,3
51938,2024-08-06,19,3,3
51938,2024-08-06,20,4,4
51938,2024-08-06,21,4,4
51938,2024-08-06,22,5,5
51938,2024-08-06,23,5,5
51938,2024-08-07,0,5,5
51938,2024-08-07,1,5,5
51938,2024-08-07,2,5,5
51938,2024-08-07,3,5,5
51938,2024-08-07,4,5,5
51938,2024-08-07,5,5,5
51938,2024-08-07,6,6,6
51938,2024-08-07,7,6,6
51938,2024-08-07,8,5,5
51938,2024-08-07,9,5,5
51938,2024-08-07,10,4,4
51938,2024-08-07,11,4,4
51938,2024-08-07,12,4,4
51938,2024-08-07,13,5,5
51938,2024-08-07,14,5,5
51938,2024-08-07,15,5,5
51938,2024-08-07,16,6,6
51938,2024-08-07,17,6,6
51938,2024-08-07,18,6,6
51938,2024-08-07,19,6,6
51938,2024-08-07,20,6,6
51938,2024-08-07,21,6,6
51938,2024-08-07,22,6,6
51938,2024-08-07,23,5,5
51938,2024-08-08,0,5,5
51938,2024-08-08,1,5,5
51938,2024-08-08,2,6,6
51938,2024-08-08,3,4,4
51938,2024-08-08,4,4,4
51938,2024-08-08,5,5,5
51938,2024-08-08,6,5,5
51938,2024-08-08,7,4,4
51938,2024-08-08,8,4,4
51938,2024-08-08,9,5,5
51938,2024-08-08,10,4,4
51938,2024-08-08,11,4,4
51938,2024-08-08,12,4,4
51938,2024-08-08,13,4,4
51938,2024-08-08,14,4,4
51938,2024-08-08,15,4,4
51938,2024-08-08,16,2,2
51938,2024-08-08,17,4,4
51938,2024-08-08,18,4,4
51938,2024-08-08,19,7,7
51938,2024-08-08,20,8,8
51938,2024-08-08,21,7,7
51938,2024-08-08,22,7,7
51938,2024-08-08,23,6,6
51938,2024-08-09,0,6,6
51938,2024-08-09,1,6,6
51938,2024-08-09,2,6,6
51938,2024-08-09,3,6,6
51938,2024-08-09,4,5,5
51938,2024-08-09,5,6,6
51938,2024-08-09,6,7,7
51938,2024-08-09,7,8,8
51938,2024-08-09,8,8,8
51938,2024-08-09,9,8,8
51938,2024-08-09,10,8,8
51938,2024-08-09,11,7,7
51938,2024-08-09,12,8,8
51938,2024-08-09,13,7,7
51938,2024-08-09,14,6,6
51938,2024-08-09,15,7,7
51938,2024-08-09,16,6,6
51938,2024-08-09,17,6,6
51938,2024-08-09,18,9,9
51938,2024-08-09,19,10,10
51938,2024-08-09,20,11,11
51938,2024-08-09,21,9,9
51938,2024-08-09,22,9,9
51938,2024-08-09,23,6,6
51938,2024-08-10,0,5,5
51938,2024-08-10,1,5,5
51938,2024-08-10,2,5,5
51938,2024-08-10,3,5,5
51938,2024-08-10,4,6,6
51938,2024-08-10,5,6,6
51938,2024-08-10,6,6,6
51938,2024-08-10,7,6,6
51938,2024-08-10,8,6,6
51938,2024-08-10,9,4,4
51938,2024-08-10,10,4,4
51938,2024-08-10,11,6,6
51938,2024-08-10,12,10,10
51938,2024-08-10,13,25,25
51938,2024-08-10,14,29,29
51938,2024-08-10,15,30,30
51938,2024-08-10,16,31,31
51938,2024-08-10,17,3,3
51938,2024-08-10,18,3,3
51938,2024-08-10,19,3,3
51938,2024-08-10,20,3,3
51938,2024-08-10,21,3,3
51938,2024-08-10,22,3,3
51938,2024-08-10,23,4,4
51938,2024-08-11,0,3,3
51938,2024-08-11,1,4,4
51938,2024-08-11,2,4,4
51938,2024-08-11,3,5,5
51938,2024-08-11,4,5,5
51938,2024-08-11,5,5,5
51938,2024-08-11,6,5,5
51938,2024-08-11,7,5,5
51938,2024-08-11,8,5,5
51938,2024-08-11,9,5,5
51938,2024-08-11,10,5,5
51938,2024-08-11,11,5,5
51938,2024-08-11,12,5,5
51938,2024-08-11,13,6,6
51938,2024-08-11,14,8,8
51938,2024-08-11,15,8,8
51938,2024-08-11,16,8,8
51938,2024-08-11,17,10,10
51938,2024-08-11,18,10,10
51938,2024-08-11,19,9,9
51938,2024-08-11,20,10,10
51938,2024-08-11,21,10,10
51938,2024-08-11,22,8,8
51938,2024-08-11,23,8,8
51938,2024-08-12,0,8,8
51938,2024-08-12,1,8,8
51938,2024-08-12,2,8,8
51938,2024-08-12,3,8,8
51938,2024-08-12,4,7,7
51938,2024-08-12,5,6,6
51938,2024-08-12,6,6,6
51938,2024-08-12,7,5,5
51938,2024-08-12,8,5,5
51938,2024-08-12,9,6,6
51938,2024-08-12,10,6,6
51938,2024-08-12,11,6,6
51938,2024-08-12,12,7,7
51938,2024-08-12,13,9,9
51938,2024-08-12,14,9,9
51938,2024-08-12,15,9,9
51938,2024-08-12,16,9,9
51938,2024-08-12,17,9,9
51938,2024-08-12,18,8,8
51938,2024-08-12,19,8,8
51938,2024-08-12,20,8,8
51938,2024-08-12,21,9,9
51938,2024-08-12,22,9,9
51938,2024-08-12,23,8,8
51938,2024-08-13,0,7,7
51938,2024-08-13,1,7,7
51938,2024-08-13,2,7,7
51938,2024-08-13,3,6,6
51938,2024-08-13,4,5,5
51938,2024-08-13,5,7,7
51938,2024-08-13,6,7,7
51938,2024-08-13,7,7,7
51938,2024-08-13,8,7,7
51938,2024-08-13,9,7,7
51938,2024-08-13,10,6,6
51938,2024-08-13,11,5,5
51938,2024-08-13,12,4,4
51938,2024-08-13,13,4,4
51938,2024-08-13,14,3,3
51938,2024-08-13,15,4,4
51938,2024-08-13,16,7,7
51938,2024-08-13,17,10,10
51938,2024-08-13,18,11,11
51938,2024-08-13,19,13,13
51938,2024-08-13,20,11,11
51938,2024-08-13,21,12,12
51938,2024-08-13,22,11,11
51938,2024-08-13,23,11,11
51938,2024-08-14,0,11,11
51938,2024-08-14,1,11,11
51938,2024-08-14,2,11,11
51938,2024-08-14,3,11,11
51938,2024-08-14,4,10,10
51938,2024-08-14,5,12,12
51938,2024-08-14,6,12,12
51938,2024-08-14,7,12,12
51938,2024-08-14,8,11,11
51938,2024-08-14,9,11,11
51938,2024-08-14,10,11,11
51938,2024-08-14,11,11,11
51938,2024-08-14,12,11,11
51938,2024-08-14,13,11,11
51938,2024-08-14,14,9,9
51938,2024-08-14,15,9,9
51938,2024-08-14,16,11,11
51938,2024-08-14,17,13,13
51938,2024-08-14,18,14,14
51938,2024-08-14,19,14,14
51938,2024-08-14,20,13,13
51938,2024-08-14,21,13,13
51938,2024-08-14,22,13,13
51938,2024-08-14,23,11,11
51938,2024-08-15,0,10,10
51938,2024-08-15,1,10,10
51938,2024-08-15,2,10,10
51938,2024-08-15,3,10,10
51938,2024-08-15,4,10,10
51938,2024-08-15,5,10,10
51938,2024-08-15,6,10,10
51938,2024-08-15,7,9,9
51938,2024-08-15,8,9,9
51938,2024-08-15,9,9,9
51938,2024-08-15,10,10,10
51938,2024-08-15,11,10,10
51938,2024-08-15,12,10,10
51938,2024-08-15,13,9,9
51938,2024-08-15,14,9,9
51938,2024-08-15,15,9,9
51938,2024-08-15,16,9,9
51938,2024-08-15,17,9,9
51938,2024-08-15,18,10,10
51938,2024-08-15,19,10,10
51938,2024-08-15,20,7,7
51938,2024-08-15,21,7,7
51938,2024-08-15,22,7,7
51938,2024-08-15,23,7,7
51938,2024-08-16,0,7,7
51938,2024-08-16,1,6,6
51938,2024-08-16,2,6,6
51938,2024-08-16,3,6,6
51938,2024-08-16,4,6,6
51938,2024-08-16,5,7,7
51938,2024-08-16,6,7,7
51938,2024-08-16,7,7,7
51938,2024-08-16,8,7,7
51938,2024-08-16,9,7,7
51938,2024-08-16,10,8,8
51938,2024-08-16,11,8,8
51938,2024-08-16,12,8,8
51938,2024-08-16,13,8,8
51938,2024-08-16,14,9,9
51938,2024-08-16,15,8,8
51938,2024-08-16,16,10,10
51938,2024-08-16,17,11,11
51938,2024-08-16,18,12,12
51938,2024-08-16,19,12,12
51938,2024-08-16,20,12,12
51938,2024-08-16,21,12,12
51938,2024-08-16,22,11,11
51938,2024-08-16,23,11,11
51938,2024-08-17,0,10,10
51938,2024-08-17,1,10,10
51938,2024-08-17,2,10,10
51938,2024-08-17,3,10,10
51938,2024-08-17,4,10,10
51938,2024-08-17,5,9,9
51938,2024-08-17,6,9,9
51938,2024-08-17,7,9,9
51938,2024-08-17,8,8,8
51938,2024-08-17,9,8,8
51938,2024-08-17,10,8,8
51938,2024-08-17,11,8,8
51938,2024-08-17,12,9,9
51938,2024-08-17,13,9,9
51938,2024-08-17,14,8,8
51938,2024-08-17,15,9,9
51938,2024-08-17,16,8,8
51938,2024-08-17,17,9,9
51938,2024-08-17,18,10,10
51938,2024-08-17,19,10,10
51938,2024-08-17,20,10,10
51938,2024-08-17,21,9,9
51938,2024-08-17,22,7,7
51938,2024-08-17,23,6,6
51938,2024-08-18,0,5,5
51938,2024-08-18,1,5,5
51938,2024-08-18,2,5,5
51938,2024-08-18,3,5,5
51938,2024-08-18,4,5,5
51938,2024-08-18,5,4,4
51938,2024-08-18,6,4,4
51938,2024-08-18,7,4,4
51938,2024-08-18,8,4,4
51938,2024-08-18,9,5,5
51938,2024-08-18,10,6,6
51938,2024-08-18,11,5,5
51938,2024-08-18,12,5,5
51938,2024-08-18,13,6,6
51938,2024-08-18,14,6,6
51938,2024-08-18,15,6,6
51938,2024-08-18,16,5,5
51938,2024-08-18,17,4,4
51938,2024-08-18,18,5,5
51938,2024-08-18,19,5,5
51938,2024-08-18,20,5,5
51938,2024-08-18,21,5,5
51938,2024-08-18,22,5,5
51938,2024-08-18,23,5,5
51938,2024-08-19,0,4,4
51938,2024-08-19,1,4,4
51938,2024-08-19,2,4,4
51938,2024-08-19,3,4,4
51938,2024-08-19,4,4,4
51938,2024-08-19,5,4,4
51938,2024-08-19,6,4,4
51938,2024-08-19,7,4,4
51938,2024-08-19,8,4,4
51938,2024-08-19,9,5,5
51938,2024-08-19,10,5,5
51938,2024-08-19,11,5,5
51938,2024-08-19,12,5,5
51938,2024-08-19,13,5,5
51938,2024-08-19,14,5,5
51938,2024-08-19,15,6,6
51938,2024-08-19,16,8,8
51938,2024-08-19,17,8,8
51938,2024-08-19,18,6,6
51938,2024-08-19,19,6,6
51938,2024-08-19,20,6,6
51938,2024-08-19,21,6,6
51938,2024-08-19,22,5,5
51938,2024-08-19,23,5,5
51938,2024-08-20,0,5,5
51938,2024-08-20,1,5,5
51938,2024-08-20,2,5,5
51938,2024-08-20,3,5,5
51938,2024-08-20,4,6,6
51938,2024-08-20,5,6,6
51938,2024-08-20,6,7,7
51938,2024-08-20,7,7,7
51938,2024-08-20,8,8,8
51938,2024-08-20,9,8,8
51938,2024-08-20,10,9,9
51938,2024-08-20,11,9,9
51938,2024-08-20,12,9,9
51938,2024-08-20,13,10,10
51938,2024-08-20,14,10,10
51938,2024-08-20,15,11,11
51938,2024-08-20,16,11,11
51938,2024-08-20,17,11,11
51938,2024-08-20,18,10,10
51938,2024-08-20,19,10,10
51938,2024-08-20,20,10,10
51938,2024-08-20,21,10,10
51938,2024-08-20,22,10,10
51938,2024-08-20,23,10,10
51938,2024-08-21,0,10,10
51938,2024-08-21,1,10,10
51938,2024-08-21,2,11,11
51938,2024-08-21,3,11,11
51938,2024-08-21,4,12,12
51938,2024-08-21,5,12,12
51938,2024-08-21,6,13,13
51938,2024-08-21,7,13,13
51938,2024-08-21,8,13,13
51938,2024-08-21,9,13,13
51938,2024-08-21,10,13,13
51938,2024-08-21,11,13,13
51938,2024-08-21,12,12,12
51938,2024-08-21,13,12,12
51938,2024-08-21,14,11,11
51938,2024-08-21,15,11,11
51938,2024-08-21,16,10,10
51938,2024-08-21,17,12,12
51938,2024-08-21,18,12,12
51938,2024-08-21,19,14,14
51938,2024-08-21,20,14,14
51938,2024-08-21,21,14,14
51938,2024-08-21,22,13,13
51938,2024-08-21,23,12,12
51938,2024-08-22,0,12,12
51938,2024-08-22,1,12,12
51938,2024-08-22,2,12,12
51938,2024-08-22,3,12,12
51938,2024-08-22,4,12,12
51938,2024-08-22,5,12,12
51938,2024-08-22,6,12,12
51938,2024-08-22,7,11,11
51938,2024-08-22,8,11,11
51938,2024-08-22,9,11,11
51938,2024-08-22,10,11,11
51938,2024-08-22,11,12,12
51938,2024-08-22,12,12,12
51938,2024-08-22,13,12,12
51938,2024-08-22,14,11,11
51938,2024-08-22,15,12,12
51938,2024-08-22,16,12,12
51938,2024-08-22,17,11,11
51938,2024-08-22,18,11,11
51938,2024-08-22,19,11,11
51938,2024-08-22,20,11,11
51938,2024-08-22,21,8,8
51938,2024-08-22,22,6,6
51938,2024-08-22,23,6,6
51938,2024-08-23,0,6,6
51938,2024-08-23,1,6,6
51938,2024-08-23,2,6,6
51938,2024-08-23,3,6,6
51938,2024-08-23,4,6,6
51938,2024-08-23,5,6,6
51938,2024-08-23,6,7,7
51938,2024-08-23,7,7,7
51938,2024-08-23,8,6,6
51938,2024-08-23,9,6,6
51938,2024-08-23,10,6,6
51938,2024-08-23,11,7,7
51938,2024-08-23,12,9,9
51938,2024-08-23,13,10,10
51938,2024-08-23,14,9,9
51938,2024-08-23,15,8,8
51938,2024-08-23,16,7,7
51938,2024-08-23,17,7,7
51938,2024-08-23,18,7,7
51938,2024-08-23,19,7,7
51938,2024-08-23,20,8,8
51938,2024-08-23,21,8,8
51938,2024-08-23,22,6,6
51938,2024-08-23,23,6,6
51938,2024-08-24,0,6,6
51938,2024-08-24,1,6,6
51938,2024-08-24,2,6,6
51938,2024-08-24,3,6,6
51938,2024-08-24,4,6,6
51938,2024-08-24,5,6,6
51938,2024-08-24,6,7,7
51938,2024-08-24,7,7,7
51938,2024-08-24,8,9,9
51938,2024-08-24,9,9,9
51938,2024-08-24,10,10,10
51938,2024-08-24,11,9,9
51938,2024-08-24,12,9,9
51938,2024-08-24,13,10,10
51938,2024-08-24,14,10,10
51938,2024-08-24,15,9,9
51938,2024-08-24,16,8,8
51938,2024-08-24,17,8,8
51938,2024-08-24,18,8,8
51938,2024-08-24,19,8,8
51938,2024-08-24,20,9,9
51938,2024-08-24,21,9,9
51938,2024-08-24,22,9,9
51938,2024-08-24,23,9,9
51938,2024-08-25,0,9,9
51938,2024-08-25,1,9,9
51938,2024-08-25,2,9,9
51938,2024-08-25,3,9,9
51938,2024-08-25,4,9,9
51938,2024-08-25,5,9,9
51938,2024-08-25,6,9,9
51938,2024-08-25,7,9,9
51938,2024-08-25,8,10,10
51938,2024-08-25,9,10,10
51938,2024-08-25,10,10,10
51938,2024-08-25,11,10,10
51938,2024-08-25,12,10,10
51938,2024-08-25,13,10,10
51938,2024-08-25,14,10,10
51938,2024-08-25,15,10,10
51938,2024-08-25,16,10,10
51938,2024-08-25,17,10,10
51938,2024-08-25,18,10,10
51938,2024-08-25,19,10,10
51938,2024-08-25,20,10,10
51938,2024-08-25,21,11,11
51938,2024-08-25,22,10,10
51938,2024-08-25,23,10,10
51938,2024-08-26,0,10,10
51938,2024-08-26,1,10,10
51938,2024-08-26,2,10,10
51938,2024-08-26,3,10,10
51938,2024-08-26,4,10,10
51938,2024-08-26,5,11,11
51938,2024-08-26,6,12,12
51938,2024-08-26,7,12,12
51938,2024-08-26,8,11,11
51938,2024-08-26,9,11,11
51938,2024-08-26,10,9,9
51938,2024-08-26,11,9,9
51938,2024-08-26,12,9,9
51938,2024-08-26,13,9,9
51938,2024-08-26,14,9,9
51938,2024-08-26,15,9,9
51938,2024-08-26,16,6,6
51938,2024-08-26,17,6,6
51938,2024-08-26,18,7,7
51938,2024-08-26,19,7,7
51938,2024-08-26,20,6,6
51938,2024-08-26,21,6,6
51938,2024-08-26,22,6,6
51938,2024-08-26,23,6,6
51938,2024-08-27,0,6,6
51938,2024-08-27,1,6,6
51938,2024-08-27,2,6,6
51938,2024-08-27,3,6,6
51938,2024-08-27,4,6,6
51938,2024-08-27,5,6,6
51938,2024-08-27,6,6,6
51938,2024-08-27,7,6,6
51938,2024-08-27,8,5,5
51938,2024-08-27,9,5,5
51938,2024-08-27,10,5,5
51938,2024-08-27,11,5,5
51938,2024-08-27,12,5,5
51938,2024-08-27,13,5,5
51938,2024-08-27,14,5,5
51938,2024-08-27,15,5,5
51938,2024-08-27,16,5,5
51938,2024-08-27,17,4,4
51938,2024-08-27,18,4,4
51938,2024-08-27,19,4,4
51938,2024-08-27,20,4,4
51938,2024-08-27,21,5,5
51938,2024-08-27,22,5,5
51938,2024-08-27,23,5,5
51938,2024-08-28,0,5,5
51938,2024-08-28,1,5,5
51938,2024-08-28,2,5,5
51938,2024-08-28,3,5,5
51938,2024-08-28,4,5,5
51938,2024-08-28,5,5,5
51938,2024-08-28,6,5,5
51938,2024-08-28,7,5,5
51938,2024-08-28,8,5,5
51938,2024-08-28,9,5,5
51938,2024-08-28,10,5,5
51938,2024-08-28,11,5,5
51938,2024-08-28,12,5,5
51938,2024-08-28,13,5,5
51938,2024-08-28,14,6,6
51938,2024-08-28,15,8,8
51938,2024-08-28,16,7,7
51938,2024-08-28,17,6,6
51938,2024-08-28,18,8,8
51938,2024-08-28,19,8,8
51938,2024-08-28,20,7,7
51938,2024-08-28,21,6,6
51938,2024-08-28,22,6,6
51938,2024-08-28,23,5,5
51938,2024-08-29,0,5,5
51938,2024-08-29,1,5,5
51938,2024-08-29,2,5,5
51938,2024-08-29,3,5,5
51938,2024-08-29,4,5,5
51938,2024-08-29,5,5,5
51938,2024-08-29,6,6,6
51938,2024-08-29,7,6,6
51938,2024-08-29,8,5,5
51938,2024-08-29,9,5,5
51938,2024-08-29,10,5,5
51938,2024-08-29,11,5,5
51938,2024-08-29,12,5,5
51938,2024-08-29,13,5,5
51938,2024-08-29,14,5,5
51938,2024-08-29,15,6,6
51938,2024-08-29,16,6,6
51938,2024-08-29,17,6,6
51938,2024-08-29,18,7,7
51938,2024-08-29,19,7,7
51938,2024-08-29,20,7,7
51938,2024-08-29,21,7,7
51938,2024-08-29,22,7,7
51939,2024-08-05,0,7,7
51939,2024-08-05,1,7,7
51939,2024-08-05,2,7,7
51939,2024-08-05,3,7,7
51939,2024-08-05,4,7,7
51939,2024-08-05,5,8,8
51939,2024-08-05,6,8,8
51939,2024-08-05,7,7,7
51939,2024-08-05,8,7,7
51939,2024-08-05,9,6,6
51939,2024-08-05,10,6,6
51939,2024-08-05,11,7,7
51939,2024-08-05,12,7,7
51939,2024-08-05,13,9,9
51939,2024-08-05,14,9,9
51939,2024-08-05,15,9,9
51939,2024-08-05,16,8,8
51939,2024-08-05,17,8,8
51939,2024-08-05,18,8,8
51939,2024-08-05,19,8,8
51939,2024-08-05,20,8,8
51939,2024-08-05,21,8,8
51939,2024-08-05,22,8,8
51939,2024-08-05,23,8,8
51939,2024-08-06,0,8,8
51939,2024-08-06,1,8,8
51939,2024-08-06,2,8,8
51939,2024-08-06,3,8,8
51939,2024-08-06,4,8,8
51939,2024-08-06,5,9,9
51939,2024-08-06,6,10,10
51939,2024-08-06,7,8,8
51939,2024-08-06,8,8,8
51939,2024-08-06,9,8,8
51939,2024-08-06,10,8,8
51939,2024-08-06,11,9,9
51939,2024-08-06,12,9,9
51939,2024-08-06,13,9,9
51939,2024-08-06,14,10,10
51939,2024-08-06,15,8,8
51939,2024-08-06,16,9,9
51939,2024-08-06,17,9,9
51939,2024-08-06,18,9,9
51939,2024-08-06,19,10,10
51939,2024-08-06,20,9,9
51939,2024-08-06,21,8,8
51939,2024-08-06,22,8,8
51939,2024-08-06,23,8,8
51939,2024-08-07,0,8,8
51939,2024-08-07,1,8,8
51939,2024-08-07,2,8,8
51939,2024-08-07,3,8,8
51939,2024-08-07,4,7,7
51939,2024-08-07,5,8,8
51939,2024-08-07,6,8,8
51939,2024-08-07,7,9,9
51939,2024-08-07,8,9,9
51939,2024-08-07,9,9,9
51939,2024-08-07,10,10,10
51939,2024-08-07,11,10,10
51939,2024-08-07,12,9,9
51939,2024-08-07,13,9,9
51939,2024-08-07,14,7,7
51939,2024-08-07,15,8,8
51939,2024-08-07,16,7,7
51939,2024-08-07,17,7,7
51939,2024-08-07,18,6,6
51939,2024-08-07,19,6,6
51939,2024-08-07,20,6,6
51939,2024-08-07,21,4,4
51939,2024-08-07,22,4,4
51939,2024-08-07,23,4,4
51939,2024-08-08,0,4,4
51939,2024-08-08,1,4,4
51939,2024-08-08,2,4,4
51939,2024-08-08,3,5,5
51939,2024-08-08,4,5,5
51939,2024-08-08,5,4,4
51939,2024-08-08,6,4,4
51939,2024-08-08,7,4,4
51939,2024-08-08,8,4,4
51939,2024-08-08,9,5,5
51939,2024-08-08,10,5,5
51939,2024-08-08,11,4,4
51939,2024-08-08,12,5,5
51939,2024-08-08,13,6,6
51939,2024-08-08,14,6,6
51939,2024-08-08,15,4,4
51939,2024-08-08,16,4,4
51939,2024-08-08,17,5,5
51939,2024-08-08,18,6,6
51939,2024-08-08,19,6,6
51939,2024-08-08,20,4,4
51939,2024-08-08,21,3,3
51939,2024-08-08,22,4,4
51939,2024-08-08,23,4,4
51939,2024-08-09,0,5,5
51939,2024-08-09,1,5,5
51939,2024-08-09,2,5,5
51939,2024-08-09,3,6,6
51939,2024-08-09,4,6,6
51939,2024-08-09,5,7,7
51939,2024-08-09,6,7,7
51939,2024-08-09,7,4,4
51939,2024-08-09,8,4,4
51939,2024-08-09,9,4,4
51939,2024-08-09,10,4,4
51939,2024-08-09,11,4,4
51939,2024-08-09,12,5,5
51939,2024-08-09,13,7,7
51939,2024-08-09,14,8,8
51939,2024-08-09,15,8,8
51939,2024-08-09,16,9,9
51939,2024-08-09,17,8,8
51939,2024-08-09,18,7,7
51939,2024-08-09,19,7,7
51939,2024-08-09,20,5,5
51939,2024-08-09,21,5,5
51939,2024-08-09,22,2,2
51939,2024-08-09,23,2,2
51939,2024-08-10,0,2,2
51939,2024-08-10,1,2,2
51939,2024-08-10,2,2,2
51939,2024-08-10,3,2,2
51939,2024-08-10,4,2,2
51939,2024-08-10,5,2,2
51939,2024-08-10,6,2,2
51939,2024-08-10,7,2,2
51939,2024-08-10,8,2,2
51939,2024-08-10,9,3,3
51939,2024-08-10,10,5,5
51939,2024-08-10,11,6,6
51939,2024-08-10,12,7,7
51939,2024-08-10,13,6,6
51939,2024-08-10,14,5,5
51939,2024-08-10,15,5,5
51939,2024-08-10,16,6,6
51939,2024-08-10,17,6,6
51939,2024-08-10,18,7,7
51939,2024-08-10,19,7,7
51939,2024-08-10,20,7,7
51939,2024-08-10,21,10,10
51939,2024-08-10,22,9,9
51939,2024-08-10,23,11,11
51939,2024-08-11,0,12,12
51939,2024-08-11,1,12,12
51939,2024-08-11,2,12,12
51939,2024-08-11,3,12,12
51939,2024-08-11,4,12,12
51939,2024-08-11,5,12,12
51939,2024-08-11,6,13,13
51939,2024-08-11,7,13,13
51939,2024-08-11,8,13,13
51939,2024-08-11,9,13,13
51939,2024-08-11,10,16,16
51939,2024-08-11,11,18,18
51939,2024-08-11,12,18,18
51939,2024-08-11,13,15,15
51939,2024-08-11,14,15,15
51939,2024-08-11,15,13,13
51939,2024-08-11,16,12,12
51939,2024-08-11,17,12,12
51939,2024-08-11,18,12,12
51939,2024-08-11,19,12,12
51939,2024-08-11,20,12,12
51939,2024-08-11,21,12,12
51939,2024-08-11,22,8,8
51939,2024-08-11,23,8,8
51939,2024-08-12,0,7,7
51939,2024-08-12,1,7,7
51939,2024-08-12,2,7,7
51939,2024-08-12,3,7,7
51939,2024-08-12,4,7,7
51939,2024-08-12,5,8,8
51939,2024-08-12,6,8,8
51939,2024-08-12,7,8,8
51939,2024-08-12,8,7,7
51939,2024-08-12,9,7,7
51939,2024-08-12,10,7,7
51939,2024-08-12,11,8,8
51939,2024-08-12,12,9,9
